Id,Product Name,Energy (kcal),Fat Level (g),Saturated Fat (g),Carbohydrates (g),Sugars (g),Fiber (g),Protein (g),Salt (g),Calcium (mg)
22865.0,Whole Milk,,5.31,4.85,1.84,4.21,0.03,4.99,0.69,80.0
22866.0,Whole Milk,42.0,1.94,0.85,4.22,,0.91,5.61,1.0,116.0
22867.0,Whole Milk,67.0,3.41,,11.72,4.42,0.13,1.2,0.13,116.0
22868.0,Soy Milk,56.0,5.88,3.06,2.76,4.44,0.61,,0.48,
22869.0,,47.0,6.5,4.71,6.25,8.08,0.58,4.75,0.47,80.0
22870.0,2% Milk,71.0,6.07,1.95,9.79,1.97,0.04,7.36,0.38,98.0
22871.0,Coconut Milk,67.0,6.72,3.52,2.31,,0.5,6.32,0.84,111.0
22872.0,,75.0,6.53,4.62,9.59,8.5,0.85,4.02,,142.0
22873.0,Coconut Milk,,6.03,1.71,11.53,8.1,0.61,5.14,0.1,108.0
22874.0,Whole Milk,77.0,5.17,1.06,6.18,0.72,0.92,6.16,0.35,121.0
22875.0,Soy Milk,45.0,7.83,2.61,5.62,8.8,0.67,2.44,,136.0
22876.0,Soy Milk,42.0,3.71,4.59,4.33,8.27,0.54,7.08,0.63,129.0
22877.0,2% Milk,48.0,0.61,2.45,3.55,2.18,0.98,2.3,0.45,84.0
22878.0,Whole Milk,65.0,,2.6,,3.45,0.92,1.81,0.14,99.0
22879.0,Skim Milk,65.0,5.41,4.59,7.32,4.81,,,0.3,
22880.0,,60.0,6.01,,4.2,8.6,0.32,6.9,0.1,104.0
22881.0,Whole Milk,67.0,2.35,2.4,9.79,4.63,0.37,6.82,0.48,
22882.0,Cashew Milk,,6.91,2.08,9.15,1.07,0.86,2.12,0.8,122.0
22883.0,Skim Milk,43.0,3.65,3.07,10.57,8.09,0.47,4.05,0.06,148.0
22884.0,Oat Milk,43.0,5.0,0.26,9.87,7.1,0.38,5.44,0.26,87.0
22885.0,Coconut Milk,58.0,3.86,4.32,7.42,6.84,0.31,,0.46,142.0
22886.0,2% Milk,54.0,0.9,1.79,2.78,1.64,0.33,3.92,0.12,130.0
22887.0,Cashew Milk,67.0,7.43,1.98,1.59,6.38,0.16,3.0,0.01,138.0
22888.0,Whole Milk,,5.59,,11.98,1.81,0.09,2.44,,123.0
22889.0,Almond Milk,41.0,2.96,,8.1,5.52,0.41,2.41,0.51,
22890.0,Oat Milk,76.0,0.66,4.29,6.98,1.02,0.54,4.74,,98.0
22891.0,Coconut Milk,,7.05,3.36,3.5,2.36,0.19,5.81,,140.0
,Whole Milk,58.0,1.93,2.96,5.9,1.82,0.41,3.91,0.86,104.0
22893.0,Oat Milk,72.0,4.19,0.95,10.74,5.79,0.97,,0.88,
22894.0,Cashew Milk,67.0,,3.11,4.7,,0.17,3.01,0.15,142.0
22895.0,2% Milk,67.0,2.64,,11.8,9.71,0.36,4.74,0.58,115.0
,,79.0,5.51,3.76,4.8,1.71,,3.17,0.31,100.0
22897.0,Whole Milk,50.0,1.25,2.41,6.55,8.55,0.23,4.42,0.83,
22898.0,,,2.37,0.52,5.54,7.68,0.97,1.89,,103.0
22899.0,Whole Milk,69.0,,3.76,2.05,6.64,0.23,,0.48,85.0
22900.0,Skim Milk,49.0,7.42,,7.06,,0.16,4.93,0.98,137.0
22901.0,Almond Milk,57.0,6.62,,4.01,,0.26,4.86,0.3,102.0
22902.0,Soy Milk,78.0,6.37,3.91,1.3,8.03,0.05,3.02,0.35,89.0
22903.0,Oat Milk,74.0,7.05,1.3,7.02,1.43,0.35,2.01,0.51,
22904.0,Almond Milk,72.0,6.65,2.34,11.57,1.86,0.09,6.0,0.28,142.0
22905.0,Skim Milk,47.0,7.1,2.95,6.86,7.91,0.21,2.46,0.12,131.0
22906.0,Almond Milk,57.0,6.46,2.74,,1.16,0.02,7.19,0.11,
22907.0,Soy Milk,64.0,6.13,1.61,1.55,5.34,0.31,5.7,,124.0
22908.0,Almond Milk,48.0,5.73,4.26,7.87,9.59,0.96,3.84,0.31,148.0
22909.0,Almond Milk,60.0,,1.83,5.63,0.96,,7.1,0.61,
22910.0,Soy Milk,60.0,4.36,1.14,7.17,4.36,,2.31,0.95,114.0
22911.0,Coconut Milk,46.0,2.84,2.63,2.69,6.61,0.87,5.49,0.2,129.0
22912.0,Coconut Milk,44.0,6.49,1.77,6.92,3.45,,5.56,0.58,141.0
22913.0,2% Milk,51.0,7.05,2.63,1.53,2.93,0.36,1.06,0.9,140.0
,Coconut Milk,52.0,7.45,1.7,,0.97,0.6,6.92,0.88,106.0
,Almond Milk,53.0,3.37,3.99,6.73,2.45,0.97,,0.18,84.0
22916.0,,66.0,7.96,4.86,2.7,7.3,0.35,2.2,,118.0
22917.0,,57.0,2.98,0.73,8.21,2.73,0.86,7.28,0.12,88.0
22918.0,Coconut Milk,74.0,4.74,2.91,9.62,8.85,0.32,3.84,0.91,84.0
22919.0,2% Milk,78.0,1.09,4.76,6.29,8.48,0.98,1.33,0.9,100.0
22920.0,Soy Milk,50.0,5.66,1.48,8.71,5.83,0.06,4.97,0.12,130.0
22921.0,Almond Milk,79.0,0.61,4.11,9.89,7.77,0.45,1.03,0.14,96.0
22922.0,,74.0,4.39,0.73,6.8,8.83,0.06,1.07,0.17,105.0
22923.0,Whole Milk,59.0,5.65,0.34,10.84,4.68,0.73,,0.82,114.0
22924.0,Almond Milk,79.0,5.19,1.28,,9.67,0.65,3.02,0.55,98.0
22925.0,Coconut Milk,77.0,6.71,3.97,7.4,3.91,0.37,5.2,0.31,84.0
22926.0,Whole Milk,50.0,5.18,3.56,3.21,8.97,0.77,5.81,,113.0
22927.0,Almond Milk,50.0,3.04,2.09,10.94,1.88,0.25,1.16,0.57,146.0
,Soy Milk,62.0,3.22,,10.89,7.15,0.36,2.53,0.16,136.0
22929.0,Almond Milk,57.0,2.98,1.65,9.49,5.2,0.46,4.55,0.8,110.0
22930.0,Almond Milk,74.0,3.81,0.84,1.59,5.24,0.41,2.72,,150.0
22931.0,Coconut Milk,63.0,5.16,2.47,6.33,3.4,0.17,4.67,0.88,90.0
22932.0,Skim Milk,47.0,,2.31,9.8,8.87,0.05,4.19,0.65,136.0
22933.0,Soy Milk,49.0,3.4,1.24,8.41,2.02,0.56,7.5,0.66,98.0
22934.0,2% Milk,64.0,,3.44,7.63,6.6,0.34,3.54,0.13,98.0
22935.0,Whole Milk,45.0,5.53,1.91,,8.57,0.66,5.6,0.55,102.0
22936.0,Cashew Milk,47.0,6.01,2.29,3.9,4.52,0.71,,0.81,85.0
22937.0,2% Milk,65.0,5.69,2.79,10.28,4.27,0.01,5.85,0.71,143.0
22938.0,Whole Milk,58.0,6.17,2.82,9.92,1.04,0.23,1.82,0.55,96.0
22939.0,Cashew Milk,62.0,5.28,2.9,6.05,8.01,0.03,2.53,0.72,98.0
22940.0,Coconut Milk,48.0,2.45,0.99,4.29,8.73,0.12,4.7,0.88,143.0
,2% Milk,,5.18,1.93,4.67,3.32,0.36,2.78,0.49,149.0
22942.0,2% Milk,61.0,1.83,3.75,8.56,9.34,0.92,2.81,0.16,126.0
22943.0,2% Milk,51.0,1.45,0.68,2.42,2.15,0.24,2.08,0.66,86.0
22944.0,2% Milk,67.0,5.51,2.99,2.43,1.38,0.52,4.13,0.41,118.0
22945.0,2% Milk,55.0,5.18,0.69,6.82,,0.52,3.2,0.0,108.0
22946.0,Whole Milk,63.0,6.53,1.57,4.39,6.19,0.95,2.16,0.49,80.0
22947.0,2% Milk,57.0,,3.78,1.68,1.56,0.76,6.86,0.82,120.0
22948.0,Skim Milk,74.0,4.17,2.1,1.57,1.16,0.3,6.75,0.64,86.0
22949.0,Oat Milk,73.0,3.7,2.8,,7.89,,,,118.0
22950.0,Almond Milk,45.0,3.65,3.9,6.65,1.91,0.65,3.18,0.62,144.0
22951.0,2% Milk,55.0,4.65,,1.33,7.8,0.3,4.37,0.21,135.0
22952.0,Soy Milk,,6.67,2.33,6.22,,0.58,3.52,0.35,81.0
22953.0,2% Milk,79.0,0.67,4.66,1.21,,0.77,1.87,0.94,88.0
22954.0,Skim Milk,80.0,4.57,4.48,,4.32,0.42,5.48,0.99,112.0
22955.0,Oat Milk,68.0,2.5,1.25,4.32,7.56,0.9,6.2,0.87,126.0
22956.0,Soy Milk,42.0,3.2,2.09,4.57,,0.22,7.31,0.21,144.0
22957.0,Almond Milk,78.0,1.13,1.32,6.96,0.56,0.17,7.96,0.04,126.0
22958.0,,55.0,5.51,3.1,8.48,4.62,,6.03,0.98,137.0
22959.0,Oat Milk,,1.45,,2.34,7.13,0.81,,0.79,121.0
22960.0,Soy Milk,66.0,0.78,1.64,11.63,,0.26,5.53,0.91,138.0
22961.0,Oat Milk,45.0,2.38,1.47,3.18,3.63,0.98,5.1,0.65,
22962.0,Oat Milk,78.0,0.93,0.23,11.3,5.27,0.7,6.3,,116.0
,Cashew Milk,69.0,1.42,3.72,6.82,7.79,0.36,3.71,0.78,98.0
22964.0,Oat Milk,45.0,7.62,2.1,,3.84,0.6,,0.16,
22965.0,Whole Milk,78.0,3.8,0.61,7.77,0.62,0.32,4.56,,146.0
22966.0,Coconut Milk,63.0,5.11,4.87,,4.45,0.32,4.56,0.28,148.0
22967.0,,42.0,3.84,3.78,9.64,3.72,0.17,5.15,,114.0
22968.0,Cashew Milk,,6.52,1.16,6.93,4.35,0.85,7.39,0.66,119.0
22969.0,2% Milk,75.0,7.29,0.55,11.79,0.63,0.96,4.56,0.28,148.0
22970.0,Soy Milk,49.0,1.24,4.94,7.88,7.26,0.39,7.72,,128.0
22971.0,2% Milk,67.0,6.76,4.26,4.16,8.74,0.51,2.26,0.66,104.0
22972.0,Almond Milk,71.0,1.07,3.6,6.17,9.51,0.56,3.0,0.39,
,2% Milk,62.0,4.96,2.69,2.58,4.67,0.93,5.81,0.36,80.0
22974.0,Soy Milk,54.0,3.57,3.14,4.56,4.18,0.42,2.8,0.29,105.0
22975.0,Cashew Milk,63.0,3.64,4.6,3.84,5.09,0.41,,0.12,143.0
22976.0,Cashew Milk,51.0,3.36,1.49,6.83,5.06,0.69,5.23,0.9,110.0
,Skim Milk,75.0,4.11,,10.36,3.36,0.59,1.58,0.32,
22978.0,Oat Milk,62.0,4.04,2.82,,9.85,0.13,1.91,0.85,88.0
22979.0,Almond Milk,43.0,6.5,4.96,11.58,1.78,0.48,1.29,0.58,122.0
22980.0,,54.0,2.08,1.19,,2.25,0.35,1.58,,89.0
22981.0,Coconut Milk,42.0,3.52,1.22,11.91,6.03,0.68,7.43,0.94,125.0
22982.0,Soy Milk,45.0,2.51,4.99,1.23,9.85,,2.65,0.16,144.0
22983.0,Skim Milk,76.0,4.81,0.12,2.69,8.18,0.85,7.98,0.52,88.0
22984.0,Whole Milk,69.0,4.98,3.55,1.79,,0.3,5.56,0.08,83.0
22985.0,Coconut Milk,71.0,1.49,1.85,7.17,7.73,0.78,5.38,0.55,110.0
,Skim Milk,71.0,3.95,4.98,8.48,2.0,0.42,7.54,0.61,128.0
22987.0,Skim Milk,67.0,6.31,3.91,1.77,1.22,0.3,5.28,0.5,135.0
22988.0,Soy Milk,66.0,7.27,0.95,5.22,,0.5,1.33,0.79,146.0
22989.0,Soy Milk,73.0,2.23,0.29,1.55,9.98,0.7,1.54,0.11,86.0
22990.0,,79.0,,3.52,11.22,5.23,0.04,4.73,0.15,103.0
22991.0,Oat Milk,43.0,3.39,4.15,4.17,8.55,0.02,6.18,0.97,82.0
22992.0,,63.0,6.71,4.69,4.94,3.96,0.33,2.7,0.18,
22993.0,Oat Milk,,1.22,3.75,11.43,7.07,0.99,7.15,0.88,86.0
22994.0,Cashew Milk,57.0,5.49,3.43,3.21,4.57,0.05,6.29,,102.0
22995.0,2% Milk,54.0,7.05,3.91,,5.37,0.63,5.16,0.22,132.0
22996.0,Soy Milk,,2.05,4.41,10.37,8.97,0.54,3.01,0.36,108.0
,Coconut Milk,59.0,7.9,2.89,8.65,9.66,0.43,6.56,,142.0
22998.0,2% Milk,49.0,3.6,2.43,1.74,4.26,0.61,,0.23,136.0
22999.0,Almond Milk,76.0,6.59,0.94,6.46,2.05,0.17,4.96,0.79,128.0
23000.0,Whole Milk,76.0,4.48,2.72,4.34,9.37,0.12,,0.84,125.0
23001.0,Skim Milk,76.0,1.03,0.75,8.5,5.52,0.33,6.52,0.77,94.0
23002.0,Oat Milk,62.0,6.2,4.31,8.21,3.78,0.01,5.11,0.75,81.0
23003.0,Almond Milk,68.0,2.03,4.47,2.68,7.34,,6.05,0.22,128.0
23004.0,Almond Milk,,3.55,,10.06,7.68,0.79,4.8,0.5,131.0
23005.0,2% Milk,53.0,6.76,1.51,5.92,7.13,0.22,,,127.0
23006.0,Soy Milk,68.0,5.4,4.88,6.4,8.04,0.32,7.84,,103.0
23007.0,Oat Milk,52.0,2.65,4.99,8.3,3.61,0.81,1.74,0.11,120.0
23008.0,Oat Milk,66.0,3.52,2.97,4.36,1.64,0.23,7.42,,110.0
23009.0,Soy Milk,55.0,7.85,3.14,3.67,,0.51,7.88,0.21,86.0
23010.0,Soy Milk,56.0,3.3,,1.11,6.51,0.55,6.41,0.66,80.0
23011.0,,60.0,7.14,3.73,2.87,6.17,0.67,1.77,0.77,93.0
23012.0,Cashew Milk,60.0,3.29,,10.8,3.98,0.42,5.07,0.05,126.0
23013.0,Coconut Milk,59.0,,3.68,2.14,5.7,0.93,4.99,0.87,126.0
23014.0,Cashew Milk,75.0,2.61,2.6,5.95,7.29,0.46,4.99,0.13,128.0
23015.0,2% Milk,45.0,1.66,2.62,,1.42,0.8,3.0,,118.0
23016.0,,41.0,4.2,0.75,11.23,1.74,0.84,3.35,0.98,136.0
23017.0,Almond Milk,61.0,1.17,2.71,3.06,9.53,0.64,4.29,0.94,138.0
23018.0,Almond Milk,44.0,6.84,4.36,7.47,3.04,0.27,3.22,,128.0
,Cashew Milk,,,0.43,7.8,1.47,0.73,,0.79,143.0
23020.0,2% Milk,52.0,5.09,0.32,3.32,6.98,0.41,4.22,0.76,110.0
23021.0,Whole Milk,59.0,5.87,4.28,4.92,3.56,0.69,4.1,0.55,149.0
23022.0,Cashew Milk,75.0,7.57,1.25,8.34,3.52,,1.81,0.78,117.0
23023.0,2% Milk,45.0,3.74,,7.81,7.46,0.01,,0.52,102.0
23024.0,,78.0,7.6,4.64,10.1,9.44,0.74,5.94,0.21,111.0
23025.0,Oat Milk,,6.89,4.19,4.11,1.05,0.86,2.57,0.38,143.0
23026.0,Whole Milk,63.0,3.43,2.84,10.32,6.56,0.8,7.6,0.12,118.0
23027.0,Whole Milk,70.0,0.69,4.33,1.77,3.52,0.85,2.75,0.49,135.0
,Skim Milk,77.0,1.63,2.06,4.54,1.18,0.82,7.39,,85.0
23029.0,2% Milk,46.0,4.9,3.43,10.49,6.91,0.14,4.85,0.24,147.0
23030.0,Coconut Milk,77.0,3.84,1.6,2.71,5.99,0.68,4.65,0.1,134.0
23031.0,,80.0,6.23,0.42,5.63,9.93,0.3,7.52,0.68,113.0
23032.0,2% Milk,79.0,4.45,1.13,3.83,0.95,0.13,3.53,0.7,129.0
23033.0,Skim Milk,56.0,,,9.12,0.94,0.85,5.94,0.61,136.0
23034.0,Cashew Milk,45.0,6.47,2.84,3.45,7.81,0.05,,0.22,131.0
23035.0,Coconut Milk,42.0,0.94,4.5,1.52,8.17,0.02,3.54,0.71,101.0
,Soy Milk,,7.01,,7.48,0.58,0.25,2.93,0.4,
23037.0,Almond Milk,80.0,1.83,3.27,9.65,2.6,0.75,2.7,,111.0
23038.0,Coconut Milk,54.0,2.11,4.39,10.42,4.58,0.62,7.34,0.91,96.0
23039.0,2% Milk,44.0,5.96,,10.06,4.94,0.89,6.72,0.51,144.0
23040.0,2% Milk,67.0,7.6,,,8.21,0.77,1.15,0.1,
23041.0,Oat Milk,69.0,,1.14,7.43,2.15,0.99,,0.17,95.0
23042.0,Soy Milk,56.0,,1.86,3.91,8.72,0.62,7.15,0.04,116.0
23043.0,Soy Milk,44.0,4.13,0.82,4.95,5.6,0.16,5.98,0.78,145.0
23044.0,Skim Milk,60.0,4.4,2.45,3.3,7.64,0.62,6.3,0.21,147.0
23045.0,Soy Milk,53.0,7.69,1.04,10.83,9.22,0.6,1.56,0.89,142.0
23046.0,Whole Milk,52.0,1.44,3.18,2.86,3.47,0.61,1.18,0.61,141.0
23047.0,Whole Milk,79.0,3.29,1.33,4.19,,0.78,5.29,0.27,119.0
23048.0,Skim Milk,50.0,0.77,4.93,6.11,5.35,0.25,5.21,0.7,107.0
23049.0,Whole Milk,,4.13,3.1,,1.51,0.46,1.67,0.3,97.0
23050.0,Cashew Milk,,5.63,,11.49,5.26,0.95,,0.93,92.0
23051.0,Skim Milk,46.0,2.79,3.81,3.64,2.24,0.82,6.88,0.6,109.0
,Cashew Milk,60.0,2.09,2.28,10.4,0.81,0.66,1.65,0.67,83.0
23053.0,Coconut Milk,59.0,3.14,2.48,11.19,3.49,0.71,7.86,0.5,
23054.0,Coconut Milk,74.0,4.17,0.83,8.12,3.56,1.0,3.2,0.77,133.0
23055.0,2% Milk,64.0,2.04,3.09,6.51,0.72,0.27,3.15,0.2,126.0
23056.0,Whole Milk,59.0,6.71,2.41,7.04,9.15,0.7,7.81,0.83,
,Skim Milk,50.0,6.5,4.24,3.11,5.52,0.08,3.76,0.56,123.0
23058.0,Oat Milk,60.0,6.08,1.21,4.3,1.5,0.27,2.33,0.22,80.0
23059.0,2% Milk,44.0,7.01,,,5.89,,1.06,0.8,99.0
23060.0,Skim Milk,47.0,4.54,2.31,5.08,3.82,0.63,4.61,0.15,117.0
23061.0,Skim Milk,,2.94,4.57,9.24,,0.55,1.02,0.18,80.0
23062.0,Almond Milk,68.0,,,11.09,6.47,,5.41,0.49,111.0
23063.0,Oat Milk,72.0,4.35,0.77,8.28,9.88,0.55,2.45,0.97,134.0
,,63.0,,3.48,8.36,3.18,0.87,7.33,0.56,124.0
,Coconut Milk,44.0,1.91,0.44,8.56,1.6,0.52,7.75,0.36,85.0
,2% Milk,51.0,3.25,0.97,8.4,4.47,,5.53,0.96,109.0
,Almond Milk,79.0,,1.78,10.39,7.85,0.85,6.34,0.72,135.0
23068.0,Almond Milk,44.0,6.26,0.69,1.81,7.83,0.26,1.04,0.75,108.0
23069.0,Skim Milk,56.0,4.83,4.28,1.57,2.07,0.06,7.59,0.48,120.0
23070.0,,64.0,5.19,3.7,4.3,2.65,0.98,6.39,0.51,
23071.0,2% Milk,80.0,4.86,2.12,4.44,1.81,0.36,6.51,0.2,99.0
23072.0,Oat Milk,,2.26,2.19,6.88,3.26,0.18,2.42,0.24,
23073.0,Coconut Milk,,4.47,1.46,4.36,2.92,0.8,4.3,0.95,100.0
23074.0,,59.0,7.71,3.42,9.07,1.37,0.37,7.6,0.51,126.0
,,52.0,5.35,4.57,,1.43,0.74,7.49,0.68,97.0
23076.0,2% Milk,59.0,6.09,0.35,10.7,8.89,0.51,6.63,0.28,126.0
,Oat Milk,52.0,5.07,3.38,7.31,3.94,0.04,2.06,0.82,146.0
23078.0,Soy Milk,74.0,5.7,3.0,9.69,1.07,0.76,,0.38,140.0
,,49.0,3.6,1.5,7.34,7.99,0.54,4.4,0.98,88.0
23080.0,Cashew Milk,60.0,,2.27,8.7,8.4,,5.87,0.81,
23081.0,,66.0,2.07,1.03,3.48,3.46,0.5,2.89,0.4,110.0
23082.0,Oat Milk,61.0,3.6,3.27,10.51,2.52,,3.35,0.76,113.0
23083.0,,72.0,,0.48,1.65,5.33,0.49,4.27,,134.0
23084.0,,57.0,6.31,3.09,4.95,3.88,,3.25,0.38,113.0
23085.0,Cashew Milk,42.0,5.39,4.84,5.06,8.94,0.21,4.47,0.47,128.0
23086.0,Almond Milk,40.0,2.44,0.59,,7.13,0.31,5.99,0.37,109.0
23087.0,Coconut Milk,45.0,7.02,3.24,5.59,6.95,0.39,2.37,0.07,99.0
23088.0,Skim Milk,60.0,7.58,0.51,7.91,2.56,0.47,4.04,0.32,122.0
23089.0,Skim Milk,44.0,,1.93,9.74,4.31,0.56,5.13,0.59,99.0
23090.0,Skim Milk,70.0,6.14,2.25,1.2,4.58,0.26,7.42,0.93,93.0
23091.0,Whole Milk,,4.19,1.47,4.72,1.15,0.09,,0.76,
,,68.0,1.25,4.19,9.33,3.23,0.91,4.05,0.46,82.0
23093.0,2% Milk,48.0,6.17,4.79,4.83,6.04,0.65,1.83,,115.0
23094.0,2% Milk,43.0,2.33,0.66,9.43,0.63,0.7,3.58,0.54,144.0
23095.0,Almond Milk,43.0,5.19,3.53,10.82,7.56,0.8,7.01,0.09,113.0
23096.0,Skim Milk,57.0,1.0,0.36,1.61,5.37,0.34,,0.81,95.0
23097.0,2% Milk,47.0,0.64,,10.88,0.81,,4.11,0.8,149.0
23098.0,Almond Milk,,4.58,3.75,7.22,,0.45,5.42,0.34,147.0
23099.0,Cashew Milk,76.0,2.6,3.74,4.03,6.52,0.74,5.71,,143.0
23100.0,Whole Milk,42.0,5.54,3.94,10.43,7.55,0.73,2.57,0.45,147.0
23101.0,Almond Milk,62.0,,2.52,9.61,7.96,0.96,6.57,0.5,
23102.0,Almond Milk,69.0,6.45,,1.64,,0.39,3.03,0.79,93.0
23103.0,Skim Milk,68.0,,3.84,11.13,5.99,0.58,7.7,0.68,143.0
23104.0,Cashew Milk,71.0,2.03,,8.18,2.27,,2.95,0.96,97.0
23105.0,Coconut Milk,60.0,6.8,1.77,2.55,3.43,0.13,3.7,,126.0
23106.0,,40.0,1.95,1.15,7.53,8.49,0.02,4.73,0.25,125.0
23107.0,,40.0,0.85,3.37,7.09,,0.79,5.35,0.69,92.0
,Whole Milk,69.0,5.3,4.93,5.65,3.75,0.25,3.67,0.3,97.0
23109.0,Coconut Milk,51.0,0.62,0.95,7.35,9.24,0.43,2.03,0.71,83.0
23110.0,Skim Milk,53.0,0.76,3.42,3.77,8.36,0.34,1.8,0.98,84.0
23111.0,Whole Milk,77.0,3.07,4.23,2.69,2.48,,6.92,0.47,97.0
,2% Milk,70.0,0.52,0.36,10.0,6.19,0.84,5.2,0.74,
23113.0,Oat Milk,45.0,3.88,,1.72,7.18,0.83,3.5,0.58,137.0
23114.0,Almond Milk,47.0,,,10.7,3.19,0.79,1.2,0.21,99.0
23115.0,Oat Milk,44.0,1.0,2.13,4.75,5.07,0.2,,0.74,139.0
23116.0,Coconut Milk,73.0,3.84,0.62,4.6,2.69,0.37,1.79,0.9,115.0
23117.0,,,3.68,0.41,2.98,7.54,0.06,1.06,0.03,
23118.0,,53.0,0.84,3.48,3.06,9.39,0.33,3.51,0.27,109.0
23119.0,Oat Milk,52.0,7.95,3.1,9.45,8.26,0.54,4.47,0.43,144.0
,Oat Milk,71.0,6.13,,5.09,0.83,0.08,3.04,0.62,134.0
,Soy Milk,61.0,1.72,3.19,9.71,0.52,0.23,5.13,0.18,91.0
23122.0,Whole Milk,73.0,5.71,4.33,7.93,,0.01,7.05,0.71,137.0
23123.0,Cashew Milk,66.0,5.33,3.47,8.46,2.09,0.24,6.31,0.7,148.0
23124.0,Almond Milk,62.0,3.17,,1.68,8.28,0.68,1.35,0.51,91.0
23125.0,Skim Milk,78.0,7.35,2.17,,9.55,0.78,4.66,0.72,106.0
23126.0,Whole Milk,60.0,5.68,4.73,1.08,8.95,0.53,1.66,0.62,130.0
23127.0,Cashew Milk,77.0,1.77,4.57,1.76,1.69,0.08,,0.5,149.0
23128.0,Oat Milk,70.0,4.33,4.84,5.11,8.3,0.15,4.42,0.03,113.0
23129.0,Oat Milk,60.0,5.8,2.48,1.8,8.12,0.57,3.58,,
23130.0,Whole Milk,,,4.43,4.88,8.39,0.81,3.96,0.42,131.0
23131.0,,43.0,3.01,4.88,,2.44,0.34,5.08,0.93,145.0
23132.0,Soy Milk,59.0,,3.24,1.29,6.31,0.55,1.59,0.81,
23133.0,2% Milk,,6.99,1.37,9.04,2.3,0.9,4.46,,80.0
23134.0,Oat Milk,62.0,,0.93,3.5,2.72,0.39,2.04,0.15,84.0
23135.0,Almond Milk,69.0,1.1,2.64,3.47,3.22,0.19,5.31,0.24,98.0
23136.0,Whole Milk,44.0,2.32,3.84,9.42,8.76,0.45,5.23,0.91,105.0
23137.0,Whole Milk,72.0,6.52,,11.41,5.63,0.51,3.47,0.49,83.0
23138.0,Skim Milk,53.0,8.0,2.37,3.19,4.79,0.58,5.71,0.1,
23139.0,2% Milk,72.0,6.82,2.18,6.55,6.22,0.56,2.35,0.52,136.0
23140.0,Cashew Milk,48.0,,1.07,5.31,4.68,0.45,7.19,0.23,136.0
23141.0,Oat Milk,71.0,4.97,0.26,4.18,6.13,0.68,3.82,0.24,128.0
23142.0,Skim Milk,59.0,5.32,2.97,1.91,3.54,0.26,2.61,0.41,87.0
,Oat Milk,54.0,,3.0,2.21,1.84,0.61,8.0,,124.0
23144.0,Coconut Milk,64.0,0.65,3.64,,,0.79,,0.7,109.0
23145.0,Cashew Milk,68.0,7.0,4.93,3.27,2.96,0.59,2.19,0.4,133.0
23146.0,Almond Milk,53.0,2.65,3.18,5.82,8.79,0.29,1.34,0.12,83.0
23147.0,Whole Milk,49.0,5.09,1.63,9.27,0.89,0.9,,0.96,98.0
23148.0,2% Milk,52.0,5.11,3.82,3.4,8.65,0.72,6.92,0.97,91.0
23149.0,Almond Milk,46.0,0.52,1.43,7.24,2.62,0.75,5.43,0.97,108.0
23150.0,Oat Milk,58.0,4.55,0.23,5.36,,0.65,6.8,0.87,112.0
23151.0,2% Milk,57.0,4.07,2.21,11.58,4.94,0.13,4.67,0.69,143.0
23152.0,2% Milk,,4.54,2.99,6.5,7.1,0.31,5.03,,92.0
23153.0,Whole Milk,73.0,1.88,2.95,8.13,4.7,0.8,5.53,0.46,146.0
23154.0,Oat Milk,77.0,,0.46,1.81,,0.4,2.37,,130.0
23155.0,2% Milk,,1.44,3.86,,5.97,0.22,1.85,0.99,80.0
23156.0,Whole Milk,52.0,5.18,3.16,11.41,3.74,0.2,5.07,0.56,150.0
23157.0,Soy Milk,67.0,2.59,0.13,,3.1,0.68,3.24,0.59,
23158.0,2% Milk,78.0,6.43,3.06,,,0.35,6.33,0.81,111.0
23159.0,Oat Milk,53.0,6.16,4.62,6.29,8.14,0.35,3.97,0.73,104.0
23160.0,Cashew Milk,54.0,3.7,0.32,5.47,7.31,0.17,,0.49,114.0
23161.0,Coconut Milk,,2.43,3.96,4.18,9.74,0.98,6.06,0.62,83.0
23162.0,Oat Milk,59.0,,2.01,6.81,7.21,0.36,6.51,0.32,89.0
,Oat Milk,45.0,7.3,2.98,,7.93,0.37,,0.9,86.0
23164.0,Coconut Milk,40.0,,0.88,,4.72,,4.54,0.63,128.0
23165.0,Oat Milk,49.0,7.36,4.71,1.51,1.01,0.06,1.42,0.78,80.0
23166.0,Almond Milk,51.0,1.52,4.22,11.76,1.43,0.35,,0.9,148.0
,Whole Milk,,5.28,0.68,9.37,,0.85,,0.54,
,Coconut Milk,41.0,5.38,2.83,,1.27,0.82,7.47,0.65,139.0
23169.0,Whole Milk,77.0,7.04,1.13,9.96,6.11,0.54,4.28,0.25,102.0
,Soy Milk,48.0,1.87,1.53,3.17,4.97,0.93,3.7,0.83,140.0
23171.0,2% Milk,56.0,,4.52,2.73,1.27,0.71,7.13,0.86,
23172.0,Whole Milk,40.0,0.71,1.84,,,0.4,1.48,0.09,127.0
23173.0,Skim Milk,,5.95,0.38,5.79,7.47,0.77,5.55,0.64,133.0
23174.0,2% Milk,60.0,7.49,4.59,9.71,2.0,0.87,6.16,0.27,129.0
23175.0,Almond Milk,57.0,2.55,3.57,,5.88,,2.8,0.61,
23176.0,Soy Milk,54.0,0.68,4.45,9.36,2.22,0.48,4.56,0.48,105.0
23177.0,Coconut Milk,43.0,2.48,1.79,,4.22,,,0.68,129.0
